organism_name	infraspecific_name	assembled_genome_acc	genome_assembly_id	representative_genome_acc	representative_genome_org	representative_genome_uniprot_acc	lineage	taxonomy_id	bco_id	schema_version	analysis_platform	analysis_platform_object_id	assembly_file_source	genomic_section	num_chromosomes	num_genes	assembly_gc_content	length	size_gaps	size_contigs	contig_percentile	contig_momentum	coverage_contigs	cnt_contigs	coverage_gaps	cnt_gaps	gap_percentile	genome_coverage	n50	n75	n90	n95	l50	l75	l90	l95	phred_average	count_major_mutations	count_major_indels	mutation_momentum	indels_momentum	major_mutation_momentum	major_indels_momentum	alignment_anisotropy	overhang_momentum	aligned_momentum	entropic_momentum	reads_unaligned	percent_reads_unaligned	percent_reads_aligned	reads_aligned	assembly_level	rpkm
Listeria monocytogenes		NZ_CP030102	GCF_001188045.3				Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Listeriaceae; Listeria	1639	ARGOS_000089	v1.6	HIVE	352596	NCBI	plasmid unnamed	1	2,918	34.84%	35885	0	35885	100.00%	224.33886	224	1	0	0	0.00%	224	35885	35885	35885	35885	1	1	1	1	31.466665	0	0	0.006253	0.000056	0	0	36.465794	1.480182	0.775232	0.934375	487461	3.73%	0.70%	91873	Complete Genome	195.815606
Listeria monocytogenes		NZ_CP030101	GCF_001188045.3				Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Listeriaceae; Listeria	1639	ARGOS_000089	v1.6	HIVE	352596	NCBI	chromosome	1	2,918	38.04%	2899513	0	2899513	100.00%	342.027318	342	1	0	0	0.00%	342	2899513	2899513	2899513	2899513	1	1	1	1	30.423985	1	0	0.007141	0.004541	0.513	0	36.422966	85.099131	0.849184	0.934115	487461	3.73%	95.57%	12495243	Complete Genome	329.60364
Achromobacter xylosoxidans		NZ_LOSD02000008	GCF_001471535.2				Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter	85698	ARGOS_000089	v1.6	HIVE	352892	NCBI	contig	0	6,217	67.22%	15646	5	15641	99.97%	47.014253	47	5	0	1	0.03%	47	15337	15337	15337	15337	1	1	1	1	24.234979	6	66	0.02327	0.000071	0.773333	0.168208	40.908283	2.797678	0.658286	0.900697	542126	6.94%	0.06%	4347	Contig	35.557921
Achromobacter xylosoxidans		NZ_LOSD02000007	GCF_001471535.2				Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter	85698	ARGOS_000089	v1.6	HIVE	352892	NCBI	contig	0	6,217	66.72%	22610	0	22610	100.00%	78.63379	78	1	0	0	0.00%	78	22610	22610	22610	22610	1	1	1	1	24.075473	1	23	0.015331	0.000073	0.51	0.052397	38.433967	3.381519	0.625468	0.825676	542126	6.94%	0.15%	11597	Contig	65.644016
Achromobacter xylosoxidans		NZ_LOSD02000006	GCF_001471535.2				Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter	85698	ARGOS_000089	v1.6	HIVE	352892	NCBI	contig	0	6,217	66.08%	17949	0	17949	100.00%	43.523762	43	1	0	0	0.00%	43	17949	17949	17949	17949	1	1	1	1	0	2	110	0.021467	0.000084	0.633	0.25074	36.043011	3.834873	0.653892	0.906196	542126	6.94%	0.07%	5364	Contig	38.247104
Achromobacter xylosoxidans		NZ_LOSD02000005	GCF_001471535.2				Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter	85698	ARGOS_000089	v1.6	HIVE	352892	NCBI	contig	0	6,217	66.82%	307389	0	307389	100.00%	136.92679	136	1	0	0	0.00%	136	307389	307389	307389	307389	1	1	1	1	25.408931	8	66	0.010652	0.000664	0.96875	0.203143	36.572402	12.650417	0.84866	0.895001	542126	6.94%	4.07%	318296	Contig	132.523503
Achromobacter xylosoxidans		NZ_LOSD02000004	GCF_001471535.2				Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter	85698	ARGOS_000089	v1.6	HIVE	352892	NCBI	contig	0	6,217	67.48%	18189	0	18189	100.00%	42.307658	42	1	0	0	0.00%	42	18189	18189	18189	18189	1	1	1	1	21.737039	8	30	0.017109	0.000062	0.785	0.077558	39.107922	1.935739	0.695581	0.862971	542126	6.94%	0.07%	5327	Contig	37.482101
Achromobacter xylosoxidans		NZ_LOSD02000003	GCF_001471535.2				Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter	85698	ARGOS_000089	v1.6	HIVE	352892	NCBI	contig	0	6,217	67.65%	6233405	0	6233405	100.00%	109.995239	109	1	0	0	0.00%	109	6233405	6233405	6233405	6233405	1	1	1	1	30.563408	12	5	0.005242	0.004956	0.682083	0.013334	36.43699	81.413404	0.888055	0.900542	542126	6.94%	85.62%	6690244	Contig	137.362017
Achromobacter xylosoxidans		NZ_LOSD02000002	GCF_001471535.2				Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter	85698	ARGOS_000089	v1.6	HIVE	352892	NCBI	contig	0	6,217	64.94%	17162	0	17162	100.00%	120.280737	120	1	0	0	0.00%	120	17162	17162	17162	17162	1	1	1	1	22.358933	1	14	0.015911	0.000054	0.8478	0.032148	37.122189	2.27354	0.617699	0.899051	542126	6.94%	0.17%	13219	Contig	98.57817
Achromobacter xylosoxidans		NZ_LOSD02000001	GCF_001471535.2				Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter	85698	ARGOS_000089	v1.6	HIVE	352892	NCBI	contig	0	6,217	64.53%	55666	0	55666	100.00%	297.337315	297	1	0	0	0.00%	297	55666	55666	55666	55666	1	1	1	1	31.45958	0	0	0.005439	0.000029	0	0	36.441742	0.698829	0.828941	0.915218	542126	6.94%	2.85%	223058	Contig	512.835212
Acinetobacter sp. FDAARGOS_131		NZ_LORV02000008	GCF_001471615.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1876769	ARGOS_000089	v1.6	HIVE	352898	NCBI	contig	0	3,908	38.05%	10950	0	10950	100.00%	54.664475	54	1	0	0	0.00%	54	10950	10950	10950	10950	1	1	1	1	29.32151	3	1	0.010634	0.000031	0.511333	0.002808	36.471324	2.19372	0.500817	0.817711	847751	8.18%	0.05%	5030	Contig	44.324522
Acinetobacter sp. FDAARGOS_131		NZ_LORV02000007	GCF_001471615.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1876769	ARGOS_000089	v1.6	HIVE	352898	NCBI	contig	0	3,908	37.82%	15816	0	15816	100.00%	118.372787	118	1	0	0	0.00%	118	15816	15816	15816	15816	1	1	1	1	28.256655	0	0	0.010759	0.000052	0	0	36.876138	3.161615	0.537002	0.831421	847751	8.18%	0.18%	18808	Contig	114.74563
Acinetobacter sp. FDAARGOS_131		NZ_LORV02000006	GCF_001471615.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1876769	ARGOS_000089	v1.6	HIVE	352898	NCBI	contig	0	3,908	39.40%	35574	0	35574	100.00%	48.120313	48	1	0	0	0.00%	48	35574	35574	35574	35574	1	1	1	1	29.392562	0	1	0.007486	0.000094	0	0.004213	36.451481	3.794832	0.692805	0.800149	847751	8.18%	0.13%	13500	Contig	36.617717
Acinetobacter sp. FDAARGOS_131		NZ_LORV02000005	GCF_001471615.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1876769	ARGOS_000089	v1.6	HIVE	352898	NCBI	contig	0	3,908	41.25%	2092	0	2092	100.00%	16.023423	16	1	0	0	0.00%	16	2092	2092	2092	2092	1	1	1	1	0	0	3	0.027958	0.000021	0	0.008874	39.24283	0.692236	0.374198	0.96816	847751	8.18%	0.00%	29	Contig	1.337601
Acinetobacter sp. FDAARGOS_131		NZ_LORV02000004	GCF_001471615.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1876769	ARGOS_000089	v1.6	HIVE	352898	NCBI	contig	0	3,908	35.21%	18464	0	18464	100.00%	373.252816	373	1	0	0	0.00%	373	18464	18464	18464	18464	1	1	1	1	33.51094	93	45	0.011596	0.000023	0.590169	0.22335	38.720212	0.800611	0.756184	0.885694	847751	8.18%	1.85%	192082	Contig	1003.80897
Acinetobacter sp. FDAARGOS_131		NZ_LORV02000003	GCF_001471615.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1876769	ARGOS_000089	v1.6	HIVE	352898	NCBI	contig	0	3,908	41.50%	2053	0	2053	100.00%	22.35168	22	1	0	0	0.00%	22	2053	2053	2053	2053	1	1	1	1	0	0	2	0.021594	0.00002	0	0.006377	46.141257	0.296545	0.595956	0.948563	847751	8.18%	0.00%	35	Contig	1.645013
Acinetobacter sp. FDAARGOS_131		NZ_LORV02000002	GCF_001471615.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1876769	ARGOS_000089	v1.6	HIVE	352898	NCBI	contig	0	3,908	38.74%	3978782	0	3978782	100.00%	218.203378	218	1	0	0	0.00%	218	3978782	3978782	3978782	3978782	1	1	1	1	31.33755	163	147	0.005772	0.007596	0.710415	0.644574	36.445959	186.363048	0.814613	0.925809	847751	8.18%	87.62%	9080480	Contig	220.215994
Acinetobacter sp. FDAARGOS_131		NZ_LORV02000001	GCF_001471615.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1876769	ARGOS_000089	v1.6	HIVE	352898	NCBI	contig	0	3,908	38.01%	63903	0	63903	100.00%	286.05668	286	1	0	0	0.00%	286	63903	63903	63903	63903	1	1	1	1	30.896531	0	1	0.006696	0.00014	0	0.002646	36.556515	4.183044	0.767749	0.918278	847751	8.18%	1.99%	205865	Contig	310.850425
Klebsiella pneumoniae		NZ_LORW02000003	GCF_001471625.1	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353002	NCBI	contig	0	5,600	52.89%	156627	573	156054	99.63%	304.936301	306	6	0	5	0.37%	304	154955	154955	154955	154955	1	1	1	1	28.396203	15	57	0.00995	0.000361	0.990333	0.230423	36.544134	8.276042	0.831981	0.908398	481835	4.60%	5.10%	533920	Contig	325.660571
Klebsiella pneumoniae		NZ_LORW02000002	GCF_001471625.1	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353002	NCBI	contig	0	5,600	57.34%	5424227	0	5424227	100.00%	153.027316	153	1	0	0	0.00%	153	5424227	5424227	5424227	5424227	1	1	1	1	32.259708	36	156	0.004602	0.00456	0.92185	0.618538	36.429594	77.275121	0.886472	0.916593	481835	4.60%	89.03%	9319278	Contig	164.134558
Klebsiella pneumoniae		NZ_LORW02000001	GCF_001471625.1	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353002	NCBI	contig	0	5,600	53.68%	13841	0	13841	100.00%	457.366086	457	1	0	0	0.00%	457	13841	13841	13841	13841	1	1	1	1	30.597211	0	0	0.008286	0.000018	0	0	36.460805	0.841073	0.657983	0.903694	481835	4.60%	1.27%	132501	Contig	914.54969
Escherichia coli		NZ_LORP02000013	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	51.41%	205345	1652	203693	99.20%	325.869434	328	10	0	6	0.80%	325	200798	200798	200798	200798	1	1	1	1	29.373942	34	85	0.010191	0.000329	0.939206	0.186469	36.818695	7.173801	0.809613	0.900313	879548	5.18%	4.11%	698335	Contig	200.239768
Escherichia coli		NZ_LORP02000012	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	57.42%	12637	0	12637	100.00%	55.88597	55	1	0	0	0.00%	55	12637	12637	12637	12637	1	1	1	1	24.742488	4	16	0.019717	0.000065	0.8175	0.035671	42.169502	1.895579	0.730978	0.872835	879548	5.18%	0.02%	3576	Contig	16.661887
Escherichia coli		NZ_LORP02000011	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	51.55%	10538	0	10538	100.00%	81.989751	81	1	0	0	0.00%	81	10538	10538	10538	10538	1	1	1	1	25.341813	1	40	0.014676	0.000028	0.57	0.065668	39.383849	1.722415	0.459434	0.87655	879548	5.18%	0.06%	10225	Contig	57.13152
Escherichia coli		NZ_LORP02000010	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	54.42%	25842	0	25842	100.00%	160.592021	160	1	0	0	0.00%	160	25842	25842	25842	25842	1	1	1	1	22.836468	0	32	0.015423	0.000089	0	0.051689	36.985953	3.161837	0.71197	0.882724	879548	5.18%	0.26%	44165	Contig	100.62891
Escherichia coli		NZ_LORP02000009	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	57.26%	12451	0	12451	100.00%	36.266485	36	1	0	0	0.00%	36	12451	12451	12451	12451	1	1	1	1	21.082805	1	69	0.019737	0.000049	1	0.127816	37.616657	1.293541	0.765839	0.85802	879548	5.18%	0.03%	4868	Contig	23.020619
Escherichia coli		NZ_LORP02000008	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	51.54%	327113	0	327113	100.00%	225.564805	225	1	0	0	0.00%	225	327113	327113	327113	327113	1	1	1	1	29.962233	1	42	0.007534	0.000315	0.72	0.064049	36.562784	6.944433	0.830762	0.913485	879548	5.18%	4.31%	732837	Contig	131.910765
Escherichia coli		NZ_LORP02000007	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	50.73%	43029	0	43029	100.00%	213.811941	213	1	0	0	0.00%	213	43029	43029	43029	43029	1	1	1	1	27.873992	3	40	0.009889	0.000073	0.561667	0.063358	37.529805	1.688309	0.80531	0.891565	879548	5.18%	0.52%	88922	Contig	121.679839
Escherichia coli		NZ_LORP02000006	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	55.96%	5436	0	5436	100.00%	42.273731	42	1	0	0	0.00%	42	5436	5436	5436	5436	1	1	1	1	26.644408	5	30	0.011502	0.000009	1	0.063199	39.316961	0.285821	0.589793	0.765866	879548	5.18%	0.01%	2378	Contig	25.757461
Escherichia coli		NZ_LORP02000005	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	50.61%	4805389	0	4805389	100.00%	266.126588	266	1	0	0	0.00%	266	4805389	4805389	4805389	4805389	1	1	1	1	31.784926	4	33	0.00541	0.001743	0.564125	0.057148	36.408775	31.506874	0.884197	0.932627	879548	5.18%	82.37%	13989254	Contig	171.4102
Escherichia coli		NZ_LORP02000004	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	52.72%	9377	0	9377	100.00%	170.768583	170	1	0	0	0.00%	170	9377	9377	9377	9377	1	1	1	1	26.557108	0	13	0.012198	0.000019	0	0.019873	38.959475	1.242085	0.448891	0.845452	879548	5.18%	0.12%	19705	Contig	123.732327
Escherichia coli		NZ_LORP02000003	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	50.25%	175154	0	175154	100.00%	225.956758	225	1	0	0	0.00%	225	175154	175154	175154	175154	1	1	1	1	30.182811	0	0	0.007394	0.000166	0	0	36.413025	3.641707	0.811616	0.918435	879548	5.18%	2.30%	390463	Contig	131.259421
Escherichia coli		NZ_LORP02000002	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	53.73%	21508	0	21508	100.00%	295.044681	295	1	0	0	0.00%	295	21508	21508	21508	21508	1	1	1	1	28.051144	3	24	0.011176	0.000029	0.909	0.03792	38.292961	1.616483	0.649408	0.884167	879548	5.18%	0.50%	84943	Contig	232.540298
Escherichia coli		NZ_LORP02000001	GCF_001471815.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	ARGOS_000089	v1.6	HIVE	353154	NCBI	contig	0	5,773	52.22%	29254	0	29254	100.00%	125.623231	125	1	0	0	0.00%	125	29254	29254	29254	29254	1	1	1	1	27.576434	2	23	0.011343	0.000054	0.585	0.033542	37.207185	1.70565	0.704541	0.892136	879548	5.18%	0.20%	34365	Contig	69.167447
Klebsiella pneumoniae		NZ_LORK02000008	GCF_001471835.2	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353263	NCBI	contig	0	6,096	48.58%	68518	158	68360	99.77%	277.208354	277	5	0	3	0.23%	277	67731	67731	67731	67731	1	1	1	1	26.447537	3	26	0.013089	0.000181	0.6163	0.078129	36.846405	8.310912	0.657327	0.898348	1018585	7.84%	1.14%	147825	Contig	165.963973
Klebsiella pneumoniae		NZ_LORK02000007	GCF_001471835.2	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353263	NCBI	contig	0	6,096	53.46%	30940	0	30940	100.00%	418.852359	418	1	0	0	0.00%	418	30940	30940	30940	30940	1	1	1	1	26.011423	2	55	0.015571	0.000087	0.5397	0.210001	37.362023	4.24747	0.672367	0.844218	1018585	7.84%	1.27%	164885	Contig	409.950529
Klebsiella pneumoniae		NZ_LORK02000006	GCF_001471835.2	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353263	NCBI	contig	0	6,096	49.03%	85142	0	85142	100.00%	307.924561	307	1	0	0	0.00%	307	85142	85142	85142	85142	1	1	1	1	24.18044	1	21	0.013934	0.000234	0.535	0.057317	36.941462	11.42636	0.651518	0.861522	1018585	7.84%	1.58%	205872	Contig	186.004756
Klebsiella pneumoniae		NZ_LORK02000005	GCF_001471835.2	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353263	NCBI	contig	0	6,096	53.34%	232043	0	232043	100.00%	360.452093	360	1	0	0	0.00%	360	232043	232043	232043	232043	1	1	1	1	24.513457	13	33	0.013187	0.000569	0.644688	0.098806	36.597588	20.771436	0.716977	0.891119	1018585	7.84%	5.95%	773204	Contig	256.328108
Klebsiella pneumoniae		NZ_LORK02000004	GCF_001471835.2	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353263	NCBI	contig	0	6,096	55.63%	18459	0	18459	100.00%	141.126822	141	1	0	0	0.00%	141	18459	18459	18459	18459	1	1	1	1	21.57923	2	23	0.017971	0.000064	0.7755	0.060215	38.318544	4.948924	0.416085	0.857	1018585	7.84%	0.18%	23546	Contig	98.12498
Klebsiella pneumoniae		NZ_LORK02000003	GCF_001471835.2	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353263	NCBI	contig	0	6,096	57.36%	5428252	0	5428252	100.00%	183.838383	183	1	0	0	0.00%	183	5428252	5428252	5428252	5428252	1	1	1	1	29.485466	18	80	0.007159	0.003675	0.971328	0.252498	36.431607	101.05533	0.810532	0.920781	1018585	7.84%	79.02%	10272455	Contig	145.57435
Klebsiella pneumoniae		NZ_LORK02000002	GCF_001471835.2	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353263	NCBI	contig	0	6,096	49.48%	109260	0	109260	100.00%	253.864598	253	1	0	0	0.00%	253	109260	109260	109260	109260	1	1	1	1	25.661047	0	1	0.011105	0.000244	0	0.005368	36.475572	9.392214	0.683271	0.885945	1018585	7.84%	1.84%	239554	Contig	168.66029
Klebsiella pneumoniae		NZ_LORK02000001	GCF_001471835.2	GCF_000240185.1	Klebsiella pneumoniae subsp pneumoniae (strain HS11286).	UP000007841	Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella/Raoultella group; Klebsiella; Klebsiella pneumoniae complex	573	ARGOS_000089	v1.6	HIVE	353263	NCBI	contig	0	6,096	46.89%	7415	0	7415	100.00%	1185.5207	1185	1	0	0	0.00%	1185	7415	7415	7415	7415	1	1	1	1	27.199056	0	0	0.012545	0.00001	0	0	36.796628	0.710584	0.508212	0.74838	1018585	7.84%	1.18%	153656	Contig	1594.07584
Acinetobacter baumannii		NZ_LORJ02000003	GCF_001471855.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	470	ARGOS_000089	v1.6	HIVE	353261	NCBI	contig	0	3,809	35.98%	15365	0	15365	100.00%	360.71012	360	3	0	0	0.00%	360	13381	13381	15335	15335	1	1	2	2	30.284786	13	34	0.013243	0.00005	0.797077	0.709826	38.061503	2.806932	0.467242	0.881582	489845	4.48%	1.12%	122951	Contig	731.116778
Acinetobacter baumannii		NZ_LORJ02000002	GCF_001471855.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	470	ARGOS_000089	v1.6	HIVE	353261	NCBI	contig	0	3,809	38.97%	3864991	0	3864991	100.00%	218.783001	218	1	0	0	0.00%	218	3864991	3864991	3864991	3864991	1	1	1	1	32.615382	0	7	0.004761	0.005599	0	0.138219	36.414272	122.104801	0.828455	0.915944	489845	4.48%	91.80%	10047823	Contig	237.525772
Acinetobacter baumannii		NZ_LORJ02000001	GCF_001471855.2				Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Moraxellales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	470	ARGOS_000089	v1.6	HIVE	353261	NCBI	contig	0	3,809	41.94%	110203	0	110203	100.00%	240.846093	240	1	0	0	0.00%	240	110203	110203	110203	110203	1	1	1	1	31.455977	0	0	0.006033	0.000204	0	0	36.482156	5.805672	0.762907	0.857949	489845	4.48%	2.60%	284305	Contig	235.710175
